year,region,crop_type,yield_tons_per_hectare,area_harvested,production_tons,temperature_avg,temperature_max,temperature_min,rainfall,humidity,wind_speed,solar_radiation,temp_stress,cold_stress,drought_risk,flood_risk,temp_range,growing_degree_days,humidity_stress,region_encoded,crop_type_encoded,yield_efficiency,climate_risk_score,yield_impact
2014.0,Central,maize,4.4129272996047355,346.04086595509585,2173.502013385849,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,1,4.4129272996047355,0.2,0
2014.0,Central,wheat,1.1902259864448004,2441.0544260576276,7890.169559636895,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,4,1.1902259864448004,0.2,1
2014.0,Central,barley,5.889503121972226,477.4178700494807,778.1401167602495,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,0,5.889503121972226,0.2,0
2014.0,Central,wheat,3.5793146715869275,178.3334973916963,1550.87286363053,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,4,3.5793146715869275,0.2,1
2014.0,Central,wheat,5.111449055539294,2840.0431103811043,1161.0301517107334,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,4,5.111449055539294,0.2,0
2014.0,Central,rice,5.413826418437848,117.89288244481709,33.56213935522837,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,2,5.413826418437848,0.2,0
2014.0,Central,maize,2.1082946634774404,3260.109545963442,1297.0436448756286,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,1,2.1082946634774404,0.2,1
2014.0,Central,maize,3.354845827535933,5129.698370095701,1981.1425827437338,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,1,3.354845827535933,0.2,1
2014.0,Central,wheat,1.0395820141250605,44.28138094338839,2653.612080211035,24.900691660718635,55.6161144400469,9.186794610804046,492.06878560549114,57.81507485381541,8.097164504210646,207.87878661140422,1,0,0,0,46.42931982924286,14.900691660718635,0,0,4,1.0395820141250605,0.2,1
2010.0,East,barley,3.865594194437698,191.45522400187355,7597.809413468039,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,0,3.865594194437698,0.2,0
2010.0,East,rice,2.1846523703143177,46.51787323659309,6012.5470392378975,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,2,2.1846523703143177,0.2,1
2010.0,East,soybeans,3.9582068730091806,4189.473860214732,2280.0361716843477,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,3,3.9582068730091806,0.2,0
2010.0,East,rice,4.046742343429447,67.94925533983536,1062.159869930384,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,2,4.046742343429447,0.2,0
2010.0,East,maize,4.652166207775696,2881.1237553764663,1373.6231111974766,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,1,4.652166207775696,0.2,0
2010.0,East,rice,5.1494401456295655,2290.5368626612526,4165.186739220035,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,2,5.1494401456295655,0.2,0
2010.0,East,wheat,5.28771816808228,284.22106473243116,10920.025014872666,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,4,5.28771816808228,0.2,0
2010.0,East,maize,2.972625751779427,119.19407289396501,2398.4232592134517,28.77274329998547,38.491201400599365,14.199157286696057,280.8777258153358,65.21352823932754,16.03078726994324,209.06936319265697,1,0,0,0,24.29204411390331,18.77274329998547,0,1,1,2.972625751779427,0.2,1
2007.0,West,maize,0.4978365663345641,2082.6918190879533,5926.372170674162,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,1,0.4978365663345641,0.2,1
2007.0,West,soybeans,4.785074277607539,1108.7612287997222,1798.3652992903799,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,3,4.785074277607539,0.2,0
2007.0,West,rice,3.7049982780959567,57.12609616009457,928.7719450743018,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,2,3.7049982780959567,0.2,0
2007.0,West,soybeans,4.783529914589577,1523.4931298463287,442.09374865554537,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,3,4.783529914589577,0.2,0
2007.0,West,rice,4.2555129636727695,920.5050095267359,1058.2151570064395,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,2,4.2555129636727695,0.2,0
2007.0,West,maize,4.560633444143689,300.2789486528123,521.2453637085567,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,1,4.560633444143689,0.2,0
2007.0,West,rice,2.8989422704375043,518.7319025642723,1339.0504973308634,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,2,2.8989422704375043,0.2,1
2007.0,West,soybeans,3.034786179674922,433.1584431928147,429.0218205098632,24.02781838850655,46.78723609467892,8.078507306250998,410.37084989750974,70.43333752798034,9.870482472464753,188.2571500957173,1,0,0,0,38.70872878842792,14.02781838850655,0,4,3,3.034786179674922,0.2,1
2020.0,Central,soybeans,1.6600704755490505,582.9421037096644,66.94508419465163,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,3,1.6600704755490505,0.2,1
2020.0,Central,barley,3.7320749397940887,515.4627473456725,1315.331312411241,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,0,3.7320749397940887,0.2,0
2020.0,Central,soybeans,4.290837618646884,576.5679210026686,9022.939728964635,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,3,4.290837618646884,0.2,0
2020.0,Central,barley,4.02970579938911,243.6658609574396,1379.9272929159683,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,0,4.02970579938911,0.2,0
2020.0,Central,maize,3.7080097084562653,187.89098670214898,1121.2987390033097,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,1,3.7080097084562653,0.2,0
2020.0,Central,maize,3.859821142124896,5779.3313363383995,1801.373364064159,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,1,3.859821142124896,0.2,0
2020.0,Central,wheat,2.5990336338947113,627.5772402527149,4833.856228922999,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,4,2.5990336338947113,0.2,1
2020.0,Central,barley,5.048452101509871,1115.9308310236565,1086.045316147855,26.79145103381811,45.72116846572371,7.040039897944659,387.9586003003415,73.99780586090573,6.087131977461043,222.35615806031703,1,0,0,0,38.68112856777905,16.79145103381811,0,0,0,5.048452101509871,0.2,0
2006.0,East,barley,6.255731692166226,4149.931222102274,4660.234047414753,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,0,6.255731692166226,0.2,0
2006.0,East,wheat,4.603697137193588,2693.005318487412,1777.873897398998,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,4,4.603697137193588,0.2,0
2006.0,East,rice,2.685764797562309,909.5445892344894,1769.0118478738354,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,2,2.685764797562309,0.2,1
2006.0,East,rice,3.490724933294314,602.9659755078167,389.8457385826438,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,2,3.490724933294314,0.2,1
2006.0,East,barley,4.670061314364162,1416.6069626537053,4702.548230993979,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,0,4.670061314364162,0.2,0
2006.0,East,wheat,3.9941435492550403,686.9574137528206,738.97997778946,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,4,3.9941435492550403,0.2,0
2006.0,East,soybeans,3.6729116571289744,1208.5944194211747,2197.4185188190218,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,3,3.6729116571289744,0.2,0
2006.0,East,soybeans,3.2044282935598316,1592.1311409400603,796.2957694877142,22.46603197044367,44.7041646058122,9.998090504497124,337.3997015601276,67.85768625193131,11.821166873176146,207.25921247828578,1,0,0,0,34.70607410131508,12.46603197044367,0,1,3,3.2044282935598316,0.2,1
2018.0,East,wheat,2.8920673919604587,503.69769388082597,817.9448431739982,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,4,2.8920673919604587,0.4,1
2018.0,East,barley,4.20551569128127,719.2797932665585,557.4169080957447,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,0,4.20551569128127,0.4,0
2018.0,East,maize,3.4568055056273095,1040.1559753187842,3951.5117555962784,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,1,3.4568055056273095,0.4,1
2018.0,East,wheat,1.6883686888957348,2961.360563028505,70.79243992384853,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,4,1.6883686888957348,0.4,1
2018.0,East,barley,2.1069554483341832,953.17719304486,231.0397500408879,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,0,2.1069554483341832,0.4,1
2018.0,East,wheat,4.337148044878926,671.455701616006,3397.4878352448072,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,4,4.337148044878926,0.4,0
2018.0,East,soybeans,2.350750101332314,97.06219542061821,20995.60205114162,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,3,2.350750101332314,0.4,1
2018.0,East,barley,4.3591429012206815,924.6611568714951,7739.520555996584,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,0,4.3591429012206815,0.4,0
2018.0,East,maize,4.13987067386677,1991.2833851872106,868.9953858015697,32.308758334233595,40.35434088215865,15.719408618938065,24.175754049958403,79.0037565560041,14.802139066644601,225.97572657909734,1,0,1,0,24.634932263220588,22.308758334233595,0,1,1,4.13987067386677,0.4,0
2022.0,North,wheat,0.4790802771229652,1255.9205401126433,499.21658472821196,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,4,0.4790802771229652,0.2,1
2022.0,North,barley,4.151391871182829,2464.7025157884095,3313.7017341123874,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,0,4.151391871182829,0.2,0
2022.0,North,wheat,4.518519803127708,209.65875625184805,1280.009939776732,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,4,4.518519803127708,0.2,0
2022.0,North,rice,5.228088219840146,564.0724128719689,1033.3024547367988,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,2,5.228088219840146,0.2,0
2022.0,North,rice,4.982854087158607,124.34348589342973,1147.0688497844446,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,2,4.982854087158607,0.2,0
2022.0,North,rice,3.7299930700817394,1497.4068432916815,2822.5644280674646,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,2,3.7299930700817394,0.2,0
2022.0,North,soybeans,4.146773570841319,3731.064819276881,1181.3761228382302,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,3,4.146773570841319,0.2,0
2022.0,North,rice,4.384847762312989,391.2953375190108,2136.0866815401087,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,2,4.384847762312989,0.2,0
2022.0,North,maize,4.1611839890855755,1197.9855327828482,188.68163610462824,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,1,4.1611839890855755,0.2,0
2022.0,North,rice,2.8786959859456798,634.71860977442,3291.1983846574044,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,2,2.8786959859456798,0.2,1
2022.0,North,soybeans,5.106036477735662,1355.9340866295088,48.14552766491288,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,3,5.106036477735662,0.2,0
2022.0,North,wheat,3.542152003913284,947.4609283760775,2312.7177906544066,24.106396539983827,50.730206235754565,8.837406510102785,591.2464700174042,66.08858768838374,10.910463518435037,205.0655496193176,1,0,0,0,41.892799725651784,14.106396539983827,0,2,4,3.542152003913284,0.2,1
2010.0,South,wheat,1.760071784580497,331.17296267554053,3561.1177482852045,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,4,1.760071784580497,0.2,1
2010.0,South,wheat,6.481360842369719,452.2574540430544,1348.4971440255817,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,4,6.481360842369719,0.2,0
2010.0,South,maize,3.4056588337502176,415.16738681155925,6716.407265276941,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,1,3.4056588337502176,0.2,1
2010.0,South,rice,4.530215784136996,155.84618389080026,2265.4408526909733,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,2,4.530215784136996,0.2,0
2010.0,South,soybeans,2.231034569365028,1196.3893235849605,1763.3457405891584,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,3,2.231034569365028,0.2,1
2010.0,South,wheat,4.155756516977195,462.0743875650612,1560.4731892148552,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,4,4.155756516977195,0.2,0
2010.0,South,barley,1.993596661176608,1727.878666284449,3718.1141692280394,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,0,1.993596661176608,0.2,1
2010.0,South,maize,4.092384278367305,295.36981630486275,7039.505834788746,30.74569864616926,44.71071649674262,11.615636941210774,263.47632673893,67.85218217533453,20.772190716430504,171.0400283308795,1,0,0,0,33.095079555531846,20.74569864616926,0,3,1,4.092384278367305,0.2,0
2023.0,Central,maize,2.656403047676192,211.61771419202154,205.84637298222341,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,1,2.656403047676192,0.2,1
2023.0,Central,maize,4.430534564915711,1091.2446358162288,87.24125647113323,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,1,4.430534564915711,0.2,0
2023.0,Central,wheat,4.001824494161299,471.29248481710033,6873.393776933174,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,4,4.001824494161299,0.2,0
2023.0,Central,barley,5.106346081268541,16.898279582340546,871.8985216682795,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,0,5.106346081268541,0.2,0
2023.0,Central,rice,1.4543635838044748,403.4645519124719,1295.7455748222415,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,2,1.4543635838044748,0.2,1
2023.0,Central,maize,2.4752723499347686,327.0302592180325,1041.964328118689,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,1,2.4752723499347686,0.2,1
2023.0,Central,wheat,2.9355093289622944,24.993919133828587,2910.535871396947,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,4,2.9355093289622944,0.2,1
2023.0,Central,rice,2.908700536664057,628.7238418705247,4950.386636165362,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,2,2.908700536664057,0.2,1
2023.0,Central,barley,1.7825326928397507,885.9968073952289,1678.1551563960577,21.249716840071816,47.6461974116075,7.534547238364276,757.1540858596318,67.45594517295127,8.129268233579221,214.67118458044365,1,0,0,0,40.11165017324323,11.249716840071816,0,0,0,1.7825326928397507,0.2,1
